doi,urls,positions
10.5281/zenodo.10206745,https://mapping-commons.github.io/sssom/spec/,metadata.description
10.5281/zenodo.10206770,"https://github.com/conceptintegration/MeasuringConstitutionalPreferences, https://github.com/conceptintegration/MeasuringConstitutionalPreferences, https://github.com/conceptintegration/MeasuringConstitutionalPreferences/tree/v1.0.2","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206776,https://github.com/Leo-Benaducci/maquina-velha/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206777,https://github.com/Leo-Benaducci/maquina-velha/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206782,"https://github.com/sequana/sequana_pipetools/pull/83, https://github.com/sequana/sequana_pipetools/compare/v0.16.0...v0.16.1, https://github.com/sequana/sequana_pipetools/tree/v0.16.1","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206783,https://github.com/Leo-Benaducci/robo_jogo_velha/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206784,https://github.com/Leo-Benaducci/robo_jogo_velha/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206785,https://github.com/alvarotedesco/tictactoe-unorte/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206786,https://github.com/alvarotedesco/tictactoe-unorte/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206801,"https://github.com/chenle02/NSF-Awards/commits/V1.0, https://github.com/chenle02/NSF-Awards/tree/V1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206802,"https://github.com/chenle02/NSF-Awards/commits/V1.0, https://github.com/chenle02/NSF-Awards/tree/V1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206803,https://github.com/sdss/lvmscp/tree/0.6.15,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206818,https://github.com/erdogant/irelease/tree/1.2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206827,"https://github.com/sequana/versionix/pull/12, https://github.com/sequana/versionix/compare/v0.2.2...v0.2.3, https://github.com/sequana/versionix/tree/v0.2.3","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206847,https://github.com/jmhb0/o2vae/tree/pub,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206848,https://github.com/jmhb0/o2vae/tree/pub,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206851,https://github.com/kylc/optik/tree/prerelease,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206880,https://github.com/rybchuk/latent-diffusion-3d-atmospheric-boundary-layer/tree/manuscript-release-code,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206881,https://github.com/rybchuk/latent-diffusion-3d-atmospheric-boundary-layer/tree/manuscript-release-code,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206891,https://github.com/kylc/optik/tree/prerelease,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206894,https://github.com/Casa-de-los-Plasticos/Sistema-Web-para-el-Control-de-Inventario-en-un-Comercial/tree/v.01,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206895,https://github.com/Casa-de-los-Plasticos/Sistema-Web-para-el-Control-de-Inventario-en-un-Comercial/tree/v.01,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206906,https://github.com/kylc/optik/tree/prerelease,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206907,https://github.com/YijianZhou/SAR_TED/tree/v4.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206908,https://github.com/bergo015/dMMR-MS-Bergom-Sena-Day/tree/dMMR-Revisions,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206909,https://github.com/bergo015/dMMR-MS-Bergom-Sena-Day/tree/dMMR-Revisions,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206933,"https://github.com/glevv/obscure_stats/tree/0.4.0, https://github.com/glevv/obscure_stats","metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10206934,https://github.com/glevv/obscure_stats/tree/0.1.0-alpha,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206939,https://github.com/dapperstats/salvage/tree/2023-11-26_00-13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206942,https://github.com/reflectivity/file_format/tree/2023-11-26-08-34-29,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206945,https://github.com/netZoo/netZooR/tree/1.5.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206946,https://github.com/stoianov/emergent-visual-number-sense/tree/visual-numerosity,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206947,https://github.com/stoianov/emergent-visual-number-sense/tree/visual-numerosity,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206952,"https://github.com/handley-lab/lsbi/pull/30, https://github.com/handley-lab/lsbi/compare/v0.9.8...v0.10.0, https://github.com/handley-lab/lsbi/tree/v0.10.0","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206961,https://github.com/reflectivity/reflectivity.github.io/tree/2023-11-26-09-17-12,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206962,https://github.com/reflectivity/analysis/tree/2023-11-26-09-23-21,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206966,"https://github.com/chenle02/Graduate_Student_Seminars_by_Le_Chen/commits/V1.0, https://github.com/chenle02/Graduate_Student_Seminars_by_Le_Chen/tree/V1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206967,"https://github.com/chenle02/Graduate_Student_Seminars_by_Le_Chen/commits/V1.0, https://github.com/chenle02/Graduate_Student_Seminars_by_Le_Chen/tree/V1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10206974,https://github.com/siddharthabishnu/Rotating_Shallow_Water_Verification_Suite/tree/v1.2.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206975,https://github.com/aalghfeli/Bayesian-optimization-for-graphene-synthesis/tree/0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206976,https://github.com/aalghfeli/Bayesian-optimization-for-graphene-synthesis/tree/0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206983,https://github.com/MosquitoAlert/Data/tree/v1.330.2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10206995,https://github.com/NASA-PDS/registry-loader/tree/v0.5.0-SNAPSHOT,metadata.related_identifiers[0].identifier
10.5281/zenodo.10207019,https://ror.org/059ex5q34,metadata.notes
10.5281/zenodo.10207020,https://ror.org/059ex5q34,metadata.notes
10.5281/zenodo.10207028,"https://github.com/chenle02/Open_Slides_Financial_Mathematics/compare/V1.1...V1.2, https://github.com/chenle02/Open_Slides_Financial_Mathematics/tree/V1.2","metadata.description, metadata.related_identifiers[0].identifier"
