doi,urls,positions
10.5281/zenodo.10001881,https://github.com/uab-cgds-worthey/quac/tree/1.5,metadata.related_identifiers[0].identifier
10.5281/zenodo.10001935,https://github.com/KVSlab/turtleFSI,metadata.description
10.5281/zenodo.10001936,https://github.com/KVSlab/turtleFSI,metadata.description
10.5281/zenodo.10002036,"https://github.com/uab-cgds-worthey/quac/issues/86, https://github.com/uab-cgds-worthey/quac/issues/85, https://github.com/uab-cgds-worthey/quac/tree/1.5","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10002177,"https://github.com/roboneurolibre/PAM50-normalized-metrics-paper/commit/5694fa641d21ca90cab508fcec5ccbd3a07ec860, https://github.com/valosekj/PAM50-normalized-metrics-paper/commit/1efe31795082282b4f4c458053bf5ac1e7b474a1, https://github.com/neurolibre/neurolibre-reviews/issues/17","metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10002178,"https://github.com/roboneurolibre/PAM50-normalized-metrics-paper/commit/5694fa641d21ca90cab508fcec5ccbd3a07ec860, https://github.com/valosekj/PAM50-normalized-metrics-paper/commit/1efe31795082282b4f4c458053bf5ac1e7b474a1, https://github.com/neurolibre/neurolibre-reviews/issues/17","metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10002181,"https://github.com/roboneurolibre/PAM50-normalized-metrics-paper/commit/5694fa641d21ca90cab508fcec5ccbd3a07ec860, https://github.com/valosekj/PAM50-normalized-metrics-paper/commit/1efe31795082282b4f4c458053bf5ac1e7b474a1, https://github.com/neurolibre/neurolibre-reviews/issues/17","metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10002182,"https://github.com/roboneurolibre/PAM50-normalized-metrics-paper/commit/5694fa641d21ca90cab508fcec5ccbd3a07ec860, https://github.com/valosekj/PAM50-normalized-metrics-paper/commit/1efe31795082282b4f4c458053bf5ac1e7b474a1, https://github.com/neurolibre/neurolibre-reviews/issues/17","metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10002191,https://github.com/Palmer-Lab-UCSD/HS-Rats-Genotyping-Pipeline/tree/v3.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10002227,https://github.com/ysekig/GPMsDB-tk).,metadata.description
10.5281/zenodo.10002228,https://github.com/ysekig/GPMsDB-tk).,metadata.description
10.5281/zenodo.10002911,https://github.com/fsn1995/orbit-drift-MODIS-ice-albedo/tree/v1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003561,"https://github.com/UNC-CECL/CASCADE/compare/v0.1.1...v1.0.0, https://github.com/UNC-CECL/CASCADE/tree/v1.0.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10003562,https://github.com/UNC-CECL/CASCADE/tree/v0.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003567,https://github.com/mebellet/PFCSequenceModels/tree/v1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003568,https://github.com/mebellet/PFCSequenceModels/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003569,https://github.com/XianfengJiao/AICare/tree/publish,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003570,https://github.com/XianfengJiao/AICare/tree/v0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003573,https://github.com/XianfengJiao/AICare/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003576,https://github.com/mebellet/PFCSequenceModels/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003580,https://github.com/mebellet/PFCSequenceModels/tree/1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003581,https://github.com/mebellet/PFCSequenceModels/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003582,https://github.com/mebellet/PFCSequenceModels/tree/1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003583,https://github.com/XianfengJiao/AICare/tree/publish,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003614,https://github.com/julrogger/carbon_mass_balance_model.,metadata.description
10.5281/zenodo.10003738,https://github.com/CMCC-Foundation/MedFS-Validation/releases/tag/eas5-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003739,https://github.com/CMCC-Foundation/MedFS-Validation/releases/tag/eas5-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003796,https://github.com/fweidner/playground/tree/v0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003797,https://github.com/fweidner/playground/tree/v0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003850,https://github.com/Renwick-Lab/RNA-ML-Sample-Hierarchical-Classification/tree/v1.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003887,https://github.com/alunaw/Two-ColorDiFC/tree/v0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003888,https://github.com/alunaw/Two-ColorDiFC/tree/v0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003907,https://github.com/immunogenomics/hla2023/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003908,https://github.com/immunogenomics/hla2023/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003909,https://github.com/immunogenomics/scHLApers/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003910,https://github.com/immunogenomics/scHLApers/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003911,https://github.com/immunogenomics/hla2023/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003963,https://github.com/WeiXuanChan/ModulusVascularFlow/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10003964,https://github.com/WeiXuanChan/ModulusVascularFlow/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000399,https://github.com/greemwhite/ModelInterpreter/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000400,https://github.com/greemwhite/ModelInterpreter/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000405,https://github.com/bast/numerov/tree/v0.5.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000406,https://github.com/bast/numerov/tree/v0.5.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004066,"https://github.com/only4sim/ZK-DTP/commits/v0.1.0, https://github.com/only4sim/ZK-DTP/tree/v0.1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004067,"https://github.com/only4sim/ZK-DTP/commits/v0.1.0, https://github.com/only4sim/ZK-DTP/tree/v0.1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004076,"https://github.com/only4sim/ZoKrates-DevEase/commits/v0.1.0, https://github.com/only4sim/ZoKrates-DevEase/tree/v0.1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004077,"https://github.com/only4sim/ZoKrates-DevEase/commits/v0.1.0, https://github.com/only4sim/ZoKrates-DevEase/tree/v0.1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004122,https://github.com/Jappy0/noise2read/tree/v0.3.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004123,https://github.com/Jappy0/noise2read/tree/v0.3.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000413,https://github.com/mrlb05/Nifty4Gemini/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000418,"https://github.com/academicpages/academicpages.github.io/wiki/Customizing-the-theme-of-your-site, https://github.com/academicpages/academicpages.github.io/pull/2096, https://github.com/academicpages/academicpages.github.io/pull/2097, https://github.com/academicpages/academicpages.github.io/pull/2122, https://github.com/academicpages/academicpages.github.io/pull/2126, https://github.com/academicpages/academicpages.github.io/pull/2134, https://github.com/academicpages/academicpages.github.io/pull/2144, https://github.com/academicpages/academicpages.github.io/pull/2193, https://github.com/academicpages/academicpages.github.io/pull/2376, https://github.com/academicpages/academicpages.github.io/pull/2419, https://github.com/academicpages/academicpages.github.io/pull/2441, https://github.com/academicpages/academicpages.github.io/pull/2445, https://github.com/academicpages/academicpages.github.io/pull/2450, https://github.com/academicpages/academicpages.github.io/pull/2451, https://github.com/academicpages/academicpages.github.io/pull/2467, https://github.com/academicpages/academicpages.github.io/pull/2480, https://github.com/academicpages/academicpages.github.io/pull/2489, https://github.com/academicpages/academicpages.github.io/pull/2535, https://github.com/academicpages/academicpages.github.io/pull/2551, https://github.com/academicpages/academicpages.github.io/pull/2611, https://github.com/academicpages/academicpages.github.io/pull/2627, https://github.com/academicpages/academicpages.github.io/pull/2645, https://github.com/academicpages/academicpages.github.io/pull/2651, https://github.com/academicpages/academicpages.github.io/pull/2688, https://github.com/academicpages/academicpages.github.io/pull/2690, https://github.com/academicpages/academicpages.github.io/pull/2712, https://github.com/academicpages/academicpages.github.io/pull/2713, https://github.com/academicpages/academicpages.github.io/pull/2717, https://github.com/academicpages/academicpages.github.io/pull/2797, https://github.com/academicpages/academicpages.github.io/pull/2799, https://github.com/academicpages/academicpages.github.io/pull/2096, https://github.com/academicpages/academicpages.github.io/pull/2122, https://github.com/academicpages/academicpages.github.io/pull/2126, https://github.com/academicpages/academicpages.github.io/pull/2134, https://github.com/academicpages/academicpages.github.io/pull/2144, https://github.com/academicpages/academicpages.github.io/pull/2193, https://github.com/academicpages/academicpages.github.io/pull/2376, https://github.com/academicpages/academicpages.github.io/pull/2419, https://github.com/academicpages/academicpages.github.io/pull/2441, https://github.com/academicpages/academicpages.github.io/pull/2445, https://github.com/academicpages/academicpages.github.io/pull/2467, https://github.com/academicpages/academicpages.github.io/pull/2480, https://github.com/academicpages/academicpages.github.io/pull/2489, https://github.com/academicpages/academicpages.github.io/pull/2535, https://github.com/academicpages/academicpages.github.io/pull/2551, https://github.com/academicpages/academicpages.github.io/pull/2611, https://github.com/academicpages/academicpages.github.io/pull/2627, https://github.com/academicpages/academicpages.github.io/pull/2645, https://github.com/academicpages/academicpages.github.io/pull/2651, https://github.com/academicpages/academicpages.github.io/pull/2688, https://github.com/academicpages/academicpages.github.io/pull/2712, https://github.com/academicpages/academicpages.github.io/pull/2717, https://github.com/academicpages/academicpages.github.io/pull/2797, https://github.com/academicpages/academicpages.github.io/pull/2799, https://github.com/academicpages/academicpages.github.io/compare/v0.8.2...v0.8.3, https://github.com/academicpages/academicpages.github.io/tree/v0.8.3, https://github.com/academicpages/academicpages.github.io","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.1000419,https://github.com/academicpages/academicpages.github.io/tree/v0.8.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000420,"https://github.com/getorg/getorg, https://github.com/getorg/getorg/tree/v0.3.1-zenodo","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1000421,"https://github.com/getorg/getorg, https://github.com/getorg/getorg/tree/v0.3.1-zenodo","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1000422,https://github.com/sequana/sequana/tree/0.5.2b,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000423,https://github.com/pybel/pybel-tools/tree/v0.4.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004300,https://github.com/kura-okubo/SeisMonitoring.jl/tree/v0.2.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004303,https://github.com/kura-okubo/SeisMonitoring_Example/tree/v0.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000431,https://github.com/aminevsaziz/lsm_in_Mila_basin/tree/v1.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000432,https://github.com/aminevsaziz/lsm_in_Mila_basin/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004327,"https://github.com/timlrx/rehype-citation/tree/v2.3.0, https://github.com/timlrx/rehype-citation","metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10004328,"https://github.com/timlrx/rehype-citation/pull/33, https://github.com/timlrx/rehype-citation/pull/34, https://github.com/timlrx/rehype-citation/compare/v1.0.3...v2.0.0, https://github.com/timlrx/rehype-citation/tree/v2.0.0","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1000436,https://github.com/aminevsaziz/container_for_lsm_in_Mila_basin/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000437,https://github.com/aminevsaziz/container_for_lsm_in_Mila_basin/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004374,"https://github.com/covscript/covscript/pull/101, https://github.com/covscript/covscript/compare/3.4.3-patch2...3.4.3-patch3, https://github.com/covscript/covscript/tree/3.4.3-patch3","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004375,https://github.com/covscript/covscript/tree/3.4.3-patch1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004384,https://github.com/MJCliffe/PASCal,metadata.description
10.5281/zenodo.10004385,https://github.com/MJCliffe/PASCal,metadata.description
10.5281/zenodo.10004401,https://github.com/jknollm/VLBI_Resolve_EHT_SgrA,metadata.description
10.5281/zenodo.10004402,https://github.com/jknollm/VLBI_Resolve_EHT_SgrA,metadata.description
10.5281/zenodo.1000446,https://github.com/chris-prener/testDriveR/tree/v0.2.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000447,https://github.com/chris-prener/stlData/tree/v1.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000448,https://github.com/chris-prener/stlData/tree/v1.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000451,https://github.com/m-labs/artiq/tree/2.5,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004555,https://github.com/CMCC-Foundation/MedFS-DataAssimilation/releases/tag/eas5-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004556,https://github.com/CMCC-Foundation/MedFS-DataAssimilation/releases/tag/eas5-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000456,https://github.com/phcerdan/ITKIsotropicWavelets/tree/v0.4.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004574,https://github.com/CMCC-Foundation/MedFS-Physics/releases/tag/eas5-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004575,https://github.com/CMCC-Foundation/MedFS-Physics/releases/tag/eas5-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004590,https://github.com/CMCC-Foundation/MedFS-Physics/releases/tag/eas5w-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004591,https://github.com/CMCC-Foundation/MedFS-Physics/releases/tag/eas5w-v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004834,https://github.com/Minglc/CisTrans-ECAS/tree/1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004864,https://github.com/RavSS/DDoS2Vec/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004865,https://github.com/RavSS/DDoS2Vec/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004872,https://github.com/evapool/PavlovianPredictions/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004873,https://github.com/evapool/PavlovianPredictions/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004884,"https://github.com/Julie-Fabre/bombcell/issues/206, https://github.com/Julie-Fabre/bombcell/tree/v1.7.3/v0.44, https://github.com/Julie-Fabre/bombcell","metadata.description, metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10004885,"https://github.com/Julie-Fabre/prettify_matlab, https://github.com/Julie-Fabre/bombcell/tree/v1.0.1","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004972,https://github.com/binhe-lab/E036-ASR-H2O2/tree/v1.0.0-alpha,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004973,https://github.com/binhe-lab/E036-ASR-H2O2/tree/v1.0.0-alpha,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004985,https://github.com/AnnikaStein/wca-competition-orga/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004986,https://github.com/AnnikaStein/wca-competition-orga/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004989,"https://github.com/AnnikaStein/my-comp/compare/v1.1.0...v1.2.0, https://github.com/AnnikaStein/my-comp/tree/v1.2.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10004990,https://github.com/AnnikaStein/my-comp/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004991,https://github.com/AnnikaStein/awesome-speedcubing/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004992,https://github.com/AnnikaStein/awesome-speedcubing/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004997,https://github.com/AnnikaStein/short-ex-ftag-edu/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10004998,https://github.com/AnnikaStein/short-ex-ftag-edu/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005,https://github.com/nadiahpk/phenology-two-trait-migratory-bird/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005004,https://github.com/AnnikaStein/Adversarial-Training-for-Jet-Tagging/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005006,https://github.com/AnnikaStein/Adversarial-Training-for-Jet-Tagging/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005013,https://github.com/AnnikaStein/AI_Safety_2021/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005014,https://github.com/AnnikaStein/AI_Safety_2021/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005025,https://github.com/AnnikaStein/short-ex-ftag-edu/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000509,https://github.com/chartgerink/2016marginal/tree/v0.9.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000510,https://github.com/chartgerink/2016marginal/tree/v0.9.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005116,https://github.com/giubuig/triadic-approximation-for-contagions-on-higher-order-networks/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005117,https://github.com/giubuig/triadic-approximation-for-contagions-on-higher-order-networks/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005140,https://github.com/giubuig/triadic-approximation-for-contagions-on-higher-order-networks/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005150,https://github.com/pipeben/GRLCM-Global-to-Regional-and-Local-Circulation-Models-/tree/v1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005163,https://www.rust-lang.org/,metadata.description
10.5281/zenodo.10005164,https://www.rust-lang.org/,metadata.description
10.5281/zenodo.10005193,"https://github.com/slimgroup/FNO4CO2/compare/v1.1.3...v1.1.4, https://github.com/slimgroup/FNO4CO2/tree/v1.1.4","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10005196,"https://github.com/nsidc/usaon-vta-survey/pull/169, https://github.com/nsidc/usaon-vta-survey/compare/v0.8.0...v1.0.0, https://github.com/nsidc/usaon-vta-survey/tree/v1.0.0","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10005205,"https://github.com/slimgroup/FNO-NF.jl/compare/v0.0.1...v0.0.2, https://github.com/slimgroup/FNO-NF.jl/tree/v0.0.2","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10005206,https://github.com/erdogant/d3graph/tree/2.4.15,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005208,https://github.com/unibz-core/security-archimate/tree/research,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005209,https://github.com/unibz-core/security-archimate/tree/research,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005235,https://github.com/molstar/molstar/tree/v3.41.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005280,https://github.com/diku-dk/futhark/tree/nightly,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005307,https://github.com/campbio-manuscripts/decontPro/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005308,https://github.com/campbio-manuscripts/decontPro/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005309,https://github.com/meteorologytoday/paperfigures-2024-AR-SST-response/tree/v3.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005310,https://github.com/meteorologytoday/paperfigures-2023-AR-SST-response/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005315,https://github.com/campbio-manuscripts/decontPro/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005322,https://github.com/carnotresearch/cr-wavelets/tree/v0.4.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005343,https://github.com/erdogant/d3graph/tree/2.4.16,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005346,https://github.com/zmlabe/TOE_TMIN-TMAX/tree/0.2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005347,https://github.com/zmlabe/TOE_TMIN-TMAX/tree/0.2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005358,https://github.com/chsolis/K99toR00SankeyNetwork2007-2022/tree/K99toR00Sankey,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005359,https://github.com/chsolis/K99toR00SankeyNetwork2007-2022/tree/K99toR00Sankey,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005367,https://github.com/TLCFEM/introduction-to-structural-steel/tree/latest,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005368,https://github.com/PMEAL/beatmap/tree/v0.2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005399,https://github.com/kenflat2/NS-Map/tree/1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000541,https://github.com/bjodah/pycvodes/tree/v0.9.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005438,"https://github.com/Kalan-Lab/zol/pull/48, https://github.com/Kalan-Lab/zol/pull/49, https://github.com/Kalan-Lab/zol/compare/v1.3.9...v1.3.10, https://github.com/Kalan-Lab/zol/tree/v1.3.10","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10005441,https://github.com/PMEAL/beatmap/tree/v0.2.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005455,https://github.com/yutongo/TIGON/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005456,https://github.com/yutongo/TIGON/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005459,https://github.com/jeremyleung521/LPATH/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000550,https://github.com/mvogel78/childsds/tree/v0.6.7,metadata.related_identifiers[0].identifier
10.5281/zenodo.1000551,https://github.com/mvogel78/childsds/tree/v0.6.7,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005533,"https://github.com/astropy/astropy-iers-data/compare/v0.2023.10.09.00.29.17...v0.2023.10.16.00.30.26, https://github.com/astropy/astropy-iers-data/tree/v0.2023.10.16.00.30.26","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10005545,"https://github.com/Mosquito-Alert/sampling_effort_data, https://github.com/Mosquito-Alert/sampling_effort_data/tree/v2023.10.16","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10005548,https://github.com/mrsonandrade/pyswarming/tree/v1.1.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005556,https://github.com/MosquitoAlert/Data/tree/v1.289.2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005594,https://github.com/seanpue/graphtransliterator/tree/v1.2.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10005601,"https://github.com/seanpue/graphtransliterator/compare/v1.2.3...v1.2.4, https://github.com/seanpue/graphtransliterator/tree/v1.2.4","metadata.description, metadata.related_identifiers[0].identifier"
