doi,urls,positions
10.5281/zenodo.1010716,https://github.com/gcube-team/gcube-releases/tree/master/portal/email-templates-library/1.0.0-4.7.0-149063,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010717,https://github.com/gcube-team/gcube-releases/tree/master/portal/email-templates-library/1.0.0-4.7.0-149063,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010718,https://github.com/gcube-team/gcube-releases/tree/master/data-access/catalogueoflife-spd-plugin/1.8.0-4.7.0-142404,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010719,https://github.com/gcube-team/gcube-releases/tree/master/data-access/catalogueoflife-spd-plugin/1.8.0-4.7.0-142404,metadata.related_identifiers[2].identifier
10.5281/zenodo.10107191,https://github.com/monarch-initiative/koza/tree/v0.5.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010720,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/tabular-data-mainbox-widget/1.7.0-4.7.0-152502,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010721,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/tabular-data-mainbox-widget/1.7.0-4.7.0-152502,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010722,https://github.com/gcube-team/gcube-releases/tree/master/vre-management/smart-executor/1.7.0-4.7.0-154718,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010723,https://github.com/gcube-team/gcube-releases/tree/master/vre-management/smart-executor/1.7.0-4.7.0-154718,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010724,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/evaluator-description/1.2.1-4.7.0-125045,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010725,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/evaluator-description/1.2.1-4.7.0-125045,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010726,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/tabular-model-postgresql/3.1.1-4.7.0-130680,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010727,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/tabular-model-postgresql/3.1.1-4.7.0-130680,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010728,https://github.com/gcube-team/gcube-releases/tree/master/portlets-widgets/portlets-widgets.data-miner-manager-widget/1.1.0-4.7.0-148454,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010729,https://github.com/gcube-team/gcube-releases/tree/master/portlets-widgets/portlets-widgets.data-miner-manager-widget/1.1.0-4.7.0-148454,metadata.related_identifiers[2].identifier
10.5281/zenodo.1010730,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/lexical-guesser/1.0.0-4.7.0-126629,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010731,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/lexical-guesser/1.0.0-4.7.0-126629,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010732,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/tabular-model-util/2.1.1-4.7.0-130678,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010733,https://github.com/gcube-team/gcube-releases/tree/master/data-analysis/tabular-model-util/2.1.1-4.7.0-130678,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010734,https://github.com/gcube-team/gcube-releases/tree/master/data-access/ncbi-spd-plugin/1.7.0-4.7.0-142409,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010735,https://github.com/gcube-team/gcube-releases/tree/master/data-access/ncbi-spd-plugin/1.7.0-4.7.0-142409,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010736,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/tabular-data-csv-import-widget/2.9.0-4.7.0-142619,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010737,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/tabular-data-csv-import-widget/2.9.0-4.7.0-142619,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010738,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/user-statistics/2.2.0-4.7.0-144264,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010739,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/user-statistics/2.2.0-4.7.0-144264,metadata.related_identifiers[0].identifier
10.5281/zenodo.1010740,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/gcube-loggedin-portlet/3.3.0-4.7.0-148759,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010741,https://github.com/gcube-team/gcube-releases/tree/master/portlets-user/gcube-loggedin-portlet/3.3.0-4.7.0-148759,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010742,https://github.com/gcube-team/gcube-releases/tree/master/accounting/accounting-insert-storage-se-plugin/1.0.1-4.7.0-148393,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010743,https://github.com/gcube-team/gcube-releases/tree/master/accounting/accounting-insert-storage-se-plugin/1.0.1-4.7.0-148393,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010744,https://github.com/gcube-team/gcube-releases/tree/master/portal/gcube-custom-notifications/1.0.0-4.7.0-129990,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010745,https://github.com/gcube-team/gcube-releases/tree/master/portal/gcube-custom-notifications/1.0.0-4.7.0-129990,metadata.related_identifiers[1].identifier
10.5281/zenodo.1010746,https://github.com/gcube-team/gcube-releases/tree/master/distribution/smartgears-distribution-bundle/2.1.0-4.7.0-142337,metadata.related_identifiers[1].identifier
