doi,urls,positions
10.5281/zenodo.1039644,https://github.com/biogeochemistry/PorousMediaLab/tree/v-1.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396448,https://github.com/reflectivity/reflectivity.github.io/tree/2023-12-17-09-18-29,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396449,https://github.com/reflectivity/analysis/tree/2023-12-17-09-24-45,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396452,https://github.com/SPARQL-Anything/PySPARQL-Anything/tree/v0.9.0.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396453,https://github.com/SPARQL-Anything/PySPARQL-Anything/tree/v0.8.1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396459,"https://github.com/MillionConcepts/lhorizon/compare/v1.1.8...v1.1.9, https://github.com/MillionConcepts/lhorizon/tree/v1.1.9, https://github.com/MillionConcepts/lhorizon","metadata.description, metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10396460,https://github.com/MillionConcepts/lhorizon/tree/v1.1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396464,https://github.com/MosquitoAlert/Data/tree/v1.351.2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396481,https://github.com/weecology/portalcasting/tree/v0.60.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396486,"https://github.com/JuliaIntervals/IntervalArithmetic.jl/compare/v0.22.0...v0.22.1, https://github.com/JuliaIntervals/IntervalArithmetic.jl/tree/v0.22.1","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396487,https://github.com/chengjianhao123/scRNA/tree/single_cell_RNA,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396488,https://github.com/chengjianhao123/scRNA/tree/single_cell_RNA,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396513,https://github.com/MillionConcepts/hostess/tree/v0.9.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396550,https://github.com/blaylockbk/Herbie/tree/2023.12.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396551,"https://github.com/Mosquito-Alert/sampling_effort_data, https://github.com/Mosquito-Alert/sampling_effort_data/tree/v2023.12.17","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396584,https://github.com/sphinx-contrib/matlabdomain/tree/0.21.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.1039660,https://github.com/marc1701/EigenScape/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396604,https://github.com/Gretree/dataset1/tree/v0.01,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396605,https://github.com/Gretree/dataset1/tree/test,metadata.related_identifiers[0].identifier
10.5281/zenodo.1039661,https://github.com/marc1701/EigenScape/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396619,https://github.com/Gretree/dataset1/tree/v0.01,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396621,https://github.com/dwcaress/MB-System/tree/5.7.9beta69,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396640,"https://github.com/hyrodium/BasicBSpline.jl/compare/v0.10.1...v0.11.0, https://github.com/hyrodium/BasicBSpline.jl/tree/v0.11.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396673,https://github.com/kit-data-manager/base-repo/tree/v1.5.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396674,"https://github.com/MFlowCode/MFC/pull/228, https://github.com/MFlowCode/MFC/pull/223, https://github.com/MFlowCode/MFC/pull/231, https://github.com/MFlowCode/MFC/pull/233, https://github.com/MFlowCode/MFC/pull/236, https://github.com/MFlowCode/MFC/pull/234, https://github.com/MFlowCode/MFC/pull/241, https://github.com/MFlowCode/MFC/pull/243, https://github.com/MFlowCode/MFC/pull/246, https://github.com/MFlowCode/MFC/pull/247, https://github.com/MFlowCode/MFC/pull/238, https://github.com/MFlowCode/MFC/pull/249, https://github.com/MFlowCode/MFC/pull/252, https://github.com/MFlowCode/MFC/pull/248, https://github.com/MFlowCode/MFC/pull/254, https://github.com/MFlowCode/MFC/pull/256, https://github.com/MFlowCode/MFC/pull/259, https://github.com/MFlowCode/MFC/pull/260, https://github.com/MFlowCode/MFC/compare/v4.4.5...v4.5.0, https://github.com/MFlowCode/MFC/tree/v4.5.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396725,"https://github.com/eunomia-bpf/eunomia-bpf/pull/323, https://github.com/eunomia-bpf/eunomia-bpf/compare/v1.0.16...v1.0.17, https://github.com/eunomia-bpf/eunomia-bpf/tree/v1.0.17","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396758,https://github.com/NathalieFeiner/NigriventrisSyndrome_2023/tree/V1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396759,https://github.com/NathalieFeiner/NigriventrisSyndrome_2023/tree/V1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396853,"https://github.com/ropensci/software-review/issues/553, https://github.com/dataobservatory-eu/dataset/releases/tag/0.2.8","metadata.description, metadata.related_identifiers[3].identifier"
10.5281/zenodo.10396856,"https://github.com/UniMainzGeo/LaMEM/pull/8, https://github.com/UniMainzGeo/LaMEM/compare/2.1.1...v2.1.2, https://github.com/UniMainzGeo/LaMEM/tree/v2.1.2","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396863,https://github.com/saberioon/vegRV/tree/v1.0.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396867,https://github.com/stefanonard85/merfish_python_pons/tree/merfish_python_pons,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396868,https://github.com/stefanonard85/merfish_python_pons/tree/merfish_python_pons,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396878,"https://github.com/SMTG-Bham/easyunfold/pull/43, https://github.com/SMTG-Bham/easyunfold/compare/v0.3.2...v0.3.3, https://github.com/SMTG-Bham/easyunfold/tree/v0.3.3","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10396896,https://github.com/oegedijk/explainerdashboard/tree/v0.4.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396907,https://github.com/umg-minai/crt/tree/publication,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396908,https://github.com/umg-minai/crt/tree/zenodo,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396917,https://github.com/xsuite/xtrack/tree/v0.48.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396919,https://github.com/mmadrz/PaRaVis/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396920,https://anonymous.4open.science/r/PaRaVis,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396925,https://github.com/SMTG-Bham/easyunfold/tree/V0.3.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396930,https://github.com/IBEXCluster/Rice-Variant-Calling/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396931,https://github.com/IBEXCluster/Rice-Variant-Calling/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396938,https://github.com/oleimar/socbond1/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10396939,https://github.com/oleimar/socbond1/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397070,https://gitlab.com/sosy-lab/sv-comp/archives-2023/-/tree/main/2023).,metadata.description
10.5281/zenodo.1039709,https://github.com/rjfarmer/pyMesa/tree/v1.0.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397137,https://gitlab.com/sosy-lab/sv-comp/archives-2023/-/tree/main/2023).,metadata.description
10.5281/zenodo.10397145,"https://github.com/haesleinhuepf/stackview/pull/33, https://github.com/haesleinhuepf/stackview/compare/0.7.2...0.7.3, https://github.com/haesleinhuepf/stackview/tree/0.7.3","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1039718,https://github.com/pkaski/six-subgraph/tree/version-alenex2018,metadata.related_identifiers[0].identifier
10.5281/zenodo.1039719,https://github.com/pkaski/six-subgraph/tree/version-alenex2018,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397192,https://github.com/MarcvdSluys/ConstellationLines/tree/v1.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397193,https://github.com/MarcvdSluys/ConstellationLines/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397194,"https://github.com/pBxr/TagTool_WiZArd, https://github.com/pBxr/TagTool_WiZArd, https://github.com/pBxr/ttw_WebExtension, https://github.com/pBxr/ttw_WebExtension, https://github.com/pBxr/ID_Extractor","metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397197,https://github.com/MarcvdSluys/ConstellationLines/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397198,https://github.com/JoseJimenezGH/OtterTablasDaimielNP/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397199,https://github.com/JoseJimenezGH/OtterTablasDaimielNP/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397202,"https://github.com/DevPsyLab/petersenlab/compare/v0.1.2-9022...v0.1.2-9023, https://github.com/DevPsyLab/petersenlab/tree/v0.1.2-9023","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1039728,"https://github.com/Universite-Gustave-Eiffel/bil/tree/v2.10, https://github.com/Universite-Gustave-Eiffel/bil","metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.1039729,https://github.com/Ifsttar/bil/tree/v2.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397309,https://github.com/mgeier/rsor/tree/0.1.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397316,https://github.com/SPARQL-Anything/PySPARQL-Anything/tree/v0.8.2.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397371,https://middleware-conf.github.io/2023/,metadata.meeting.url
10.5281/zenodo.10397372,https://middleware-conf.github.io/2023/,metadata.meeting.url
10.5281/zenodo.1039738,https://github.com/sequana/sequana/tree/0.6.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397432,"https://github.com/mfisher87/mfisher87.github.io/pull/40, https://github.com/mfisher87/mfisher87.github.io/compare/2025.5.7...2025.5.7-1, https://github.com/mfisher87/mfisher87.github.io/tree/2025.5.7-1, https://github.com/mfisher87/mfisher87.github.io","metadata.description, metadata.description, metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10397433,https://github.com/mfisher87/mfisher87.github.io/tree/v0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397489,"https://ror.org/0097mvx21, https://ror.org/01n4pqe45","metadata.notes, metadata.notes"
10.5281/zenodo.1039749,https://github.com/restrepo/beyond-the-standard-model/tree/untagged-21ed6785091764f2d76c,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397541,https://github.com/weria-pezeshkian/FreeDTS/tree/FreeDTS2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397542,https://github.com/weria-pezeshkian/FreeDTS/tree/FreeDTS2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397556,https://github.com/afonsoguerra/AYUKA/tree/AYUKA,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397557,"https://github.com/bowtie-json-schema/bowtie/compare/v2023.12.13...v2023.12.14, https://github.com/bowtie-json-schema/bowtie/tree/v2023.12.14","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397564,https://github.com/perfanalytics/pose2sim/tree/v0.5.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397568,https://github.com/oegedijk/explainerdashboard/tree/v0.4.5,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397571,https://github.com/augusts-bit/lcf-modelling/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397572,https://github.com/augusts-bit/lcf-modelling/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397606,"https://github.com/SciML/NonlinearSolve.jl/compare/BracketingNonlinearSolve-v1.2.0...BracketingNonlinearSolve-v1.3.0, https://github.com/SciML/NonlinearSolve.jl/tree/BracketingNonlinearSolve-v1.3.0, https://github.com/SciML/NonlinearSolve.jl","metadata.description, metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10397607,"https://github.com/SciML/NonlinearSolve.jl/compare/v3.1.0...v3.1.1, https://github.com/SciML/NonlinearSolve.jl/tree/v3.1.1","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397620,https://github.com/IBEXCluster/Genome-Index-splitter/tree/1.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397621,https://github.com/IBEXCluster/Genome-Index-splitter/tree/1.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397635,https://github.com/perfanalytics/pose2sim/tree/v0.5.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397640,https://github.com/perfanalytics/pose2sim/tree/v0.5.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397647,https://github.com/IBEXCluster/Rice-Variant-Calling/wiki/Docker,metadata.description
10.5281/zenodo.10397648,https://github.com/IBEXCluster/Rice-Variant-Calling/wiki/Docker,metadata.description
10.5281/zenodo.10397649,https://github.com/mfisher87/mfisher87.github.io/tree/2023.12.17-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397656,"https://github.com/FSE2022benchmarks/termination,, https://github.com/secureIT-project/extendingAPR, https://github.com/secureIT-project/extendingAPR, https://github.com/secureIT-project/extendingAPR/tree/v1.0.1","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397657,"https://github.com/FSE2022benchmarks/termination,, https://github.com/secureIT-project/extendingAPR, https://github.com/secureIT-project/extendingAPR, https://github.com/secureIT-project/extendingAPR/tree/v1.0","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397658,https://github.com/diku-dk/futhark/tree/nightly,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397659,https://github.com/WangLab-SINH/CohortClock/tree/CohortClock,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397660,https://github.com/WangLab-SINH/CohortClock/tree/CohortClock,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397674,https://github.com/IBEXCluster/Rice-Variant-Calling/wiki/Singularity,metadata.description
10.5281/zenodo.10397675,https://github.com/IBEXCluster/Rice-Variant-Calling/wiki/Singularity,metadata.description
10.5281/zenodo.10397682,https://github.com/ComPWA/polarimetry/tree/0.0.10,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397683,https://github.com/taylor-obrien/Grassland-Final-Project-/tree/0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397684,https://github.com/taylor-obrien/Grassland-Final-Project-/tree/0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397685,https://github.com/Geode-solutions/OpenGeode/tree/perf/algorithm-tag,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397708,https://github.com/melff/memisc/tree/0.99.31.7,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397713,https://github.com/snlab-ch/migraph/tree/v1.1.10,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397714,https://github.com/melff/memisc/tree/0.99.31.7-CRAN,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397730,"https://github.com/FSE2022benchmarks/termination,, https://github.com/secureIT-project/extendingAPR, https://github.com/secureIT-project/extendingAPR, https://github.com/secureIT-project/extendingAPR/tree/v1.0.1","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397747,"https://github.com/lsst-sqre/documenteer/tree/2.0.0a3, https://github.com/lsst-sqre/documenteer","metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10397748,"https://github.com/lsst/lsst-texmf., https://github.com/lsst/lsst-texmf, https://github.com/sphinx-contrib/jquery/, https://github.com/lsst/lsst-texmf, https://github.com/lsst-sqre/documenteer/pull/142, https://github.com/lsst-sqre/documenteer/pull/143, https://github.com/lsst-sqre/documenteer/pull/146, https://github.com/lsst-sqre/documenteer/pull/144, https://github.com/lsst-sqre/documenteer/pull/148, https://github.com/lsst-sqre/documenteer/pull/149, https://github.com/lsst-sqre/documenteer/pull/151, https://github.com/lsst-sqre/documenteer/pull/147, https://github.com/lsst-sqre/documenteer/pull/155, https://github.com/lsst-sqre/documenteer/pull/157, https://github.com/lsst-sqre/documenteer/pull/159, https://github.com/lsst-sqre/documenteer/pull/161, https://github.com/lsst-sqre/documenteer/pull/162, https://github.com/lsst-sqre/documenteer/pull/165, https://github.com/lsst-sqre/documenteer/pull/163, https://github.com/lsst-sqre/documenteer/pull/167, https://github.com/lsst-sqre/documenteer/pull/172, https://github.com/lsst-sqre/documenteer/pull/173, https://github.com/lsst-sqre/documenteer/pull/174, https://github.com/lsst-sqre/documenteer/pull/175, https://github.com/lsst-sqre/documenteer/pull/176, https://github.com/lsst-sqre/documenteer/pull/177, https://github.com/lsst-sqre/documenteer/pull/178, https://github.com/lsst-sqre/documenteer/pull/180, https://github.com/lsst-sqre/documenteer/pull/181, https://github.com/lsst-sqre/documenteer/pull/182, https://github.com/lsst-sqre/documenteer/pull/183, https://github.com/lsst-sqre/documenteer/pull/184, https://github.com/lsst-sqre/documenteer/pull/185, https://github.com/lsst-sqre/documenteer/pull/186, https://github.com/lsst-sqre/documenteer/pull/187, https://github.com/lsst-sqre/documenteer/pull/188, https://github.com/lsst-sqre/documenteer/pull/189, https://github.com/lsst-sqre/documenteer/pull/190, https://github.com/lsst-sqre/documenteer/pull/191, https://github.com/lsst-sqre/documenteer/pull/192, https://github.com/lsst-sqre/documenteer/pull/193, https://github.com/lsst-sqre/documenteer/pull/194, https://github.com/lsst-sqre/documenteer/pull/195, https://github.com/lsst-sqre/documenteer/pull/196, https://github.com/lsst-sqre/documenteer/pull/197, https://github.com/lsst-sqre/documenteer/pull/198, https://github.com/lsst-sqre/documenteer/pull/199, https://github.com/lsst-sqre/documenteer/pull/200, https://github.com/lsst-sqre/documenteer/pull/201, https://github.com/lsst-sqre/documenteer/pull/202, https://github.com/lsst-sqre/documenteer/pull/203, https://github.com/lsst-sqre/documenteer/pull/205, https://github.com/lsst-sqre/documenteer/pull/206, https://github.com/lsst-sqre/documenteer/pull/207, https://github.com/lsst-sqre/documenteer/pull/183, https://github.com/lsst-sqre/documenteer/pull/199, https://github.com/lsst-sqre/documenteer/compare/0.8.4...1.0.0, https://github.com/lsst-sqre/documenteer/tree/1.0.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397759,https://mapping-commons.github.io/sssom/spec/,metadata.description
10.5281/zenodo.10397770,https://github.com/astropenguin/xarray-units/tree/v0.2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397771,"https://github.com/LuxDL/Lux.jl/compare/v0.5.13...v0.5.14, https://github.com/LuxDL/Lux.jl/tree/v0.5.14","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397778,https://github.com/compas-dev/compas_view2/tree/v0.11.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397788,"https://github.com/HTR-United/htr-united/compare/v0.1.99...v0.1.100, https://github.com/HTR-United/htr-united/tree/v0.1.100","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397797,"https://github.com/MengyangGu/RobustGaSP-in-Matlab/tree/v0.5.0, https://github.com/MengyangGu/RobustGaSP-in-Matlab","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397800,https://github.com/edpomacedo/bdij-rss/tree/nltk,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397801,https://github.com/edpomacedo/bdij-rss/tree/nltk,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397805,https://github.com/earthobservations/wetterdienst/tree/v0.69.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397808,https://www.seis.nagoya-u.ac.jp/~maeda/ymaeda_opentools_doc/index.html,metadata.description
10.5281/zenodo.10397815,https://github.com/dapperstats/salvage/tree/2023-12-18_00-13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397816,https://github.com/RPretellD/gmms/tree/0.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397819,"https://github.com/astropy/astropy-iers-data/compare/v0.2023.12.11.00.31.11...v0.2023.12.18.00.30.18, https://github.com/astropy/astropy-iers-data/tree/v0.2023.12.18.00.30.18","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397828,https://github.com/camlab-bioml/active-learning-benchmarking/tree/publish,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397829,https://github.com/camlab-bioml/active-learning-benchmarking/tree/publish,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397836,https://github.com/mkattah/UC_VDZ/tree/Release_v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397837,https://github.com/mkattah/UC_VDZ/tree/Release_v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397840,"https://github.com/selee316/thyroid_cancer_one_carbon/commits/v1.0, https://github.com/selee316/thyroid_cancer_one_carbon/tree/v1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397841,"https://github.com/selee316/thyroid_cancer_one_carbon/commits/v1.0, https://github.com/selee316/thyroid_cancer_one_carbon/tree/v1.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10397880,https://github.com/EWisely/NC_Sharks/tree/v1.0.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397881,https://github.com/EWisely/NC_Sharks/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397893,https://github.com/Yempic/Magnetic-Substrate-Interface-Forward-and-Inverse/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397894,https://github.com/Yempic/Magnetic-Substrate-Interface-Forward-and-Inverse/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397936,https://github.com/fionaluhrmann/Iono_Anomaly_2023/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397959,https://github.com/MosquitoAlert/Data/tree/v1.352.2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397992,https://github.com/edpomacedo/bdij-pdfminer/tree/pdfminer,metadata.related_identifiers[0].identifier
10.5281/zenodo.10397993,https://github.com/edpomacedo/bdij-pdfminer/tree/pdfminer,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398,https://github.com/rdkit/rdkit/tree/Release_2014_03_1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398019,https://github.com/peterkobylarz/Final_GrasslandHabitatModel/tree/final_project,metadata.related_identifiers[0].identifier
10.5281/zenodo.1039802,https://github.com/zmlabe/IceVarFigs/tree/1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398020,https://github.com/peterkobylarz/Final_GrasslandHabitatModel/tree/final_project,metadata.related_identifiers[0].identifier
10.5281/zenodo.1039803,https://github.com/zmlabe/IceVarFigs/tree/1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398061,"https://github.com/mortazavilab/TALON, https://github.com/ConesaLab/SQANTI3, https://github.com/mihshimada/Brain_Iso-Seq/tree/v1.1","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10398062,"https://github.com/mortazavilab/TALON, https://github.com/ConesaLab/SQANTI3, https://github.com/mihshimada/Brain_Iso-Seq/tree/v1.1","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10398080,https://github.com/idem-lab/lowerGPreff/tree/v.0.1.0-alpha,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398087,https://github.com/monarch-initiative/dragon-ai-results/tree/v0.2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398092,https://github.com/shishehchi/SpectraDecomposition/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398093,https://github.com/shishehchi/SpectraDecomposition/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10398094,"https://github.com/JuliaDiff/ChainRulesCore.jl/compare/v1.18.0...v1.19.0, https://github.com/JuliaDiff/ChainRulesCore.jl/tree/v1.19.0","metadata.description, metadata.related_identifiers[0].identifier"
