doi,urls,positions
10.5281/zenodo.1006701,https://github.com/lanec-unifesspa/5HT-aggression/tree/v.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067017,"https://github.com/SystemsBioinformatics/dynamic-community-fba, https://github.com/SystemsBioinformatics/cbmpy#readme, https://github.com/SystemsBioinformatics/cbmpy/pull/53, https://github.com/SystemsBioinformatics/cbmpy/pull/54, https://github.com/SystemsBioinformatics/cbmpy/pull/55, https://github.com/SystemsBioinformatics/cbmpy/pull/58, https://github.com/SystemsBioinformatics/cbmpy/pull/60, https://github.com/SystemsBioinformatics/cbmpy/pull/61, https://github.com/SystemsBioinformatics/cbmpy/pull/62, https://github.com/SystemsBioinformatics/cbmpy/compare/0.8.4...0.8.8.1, https://github.com/SystemsBioinformatics/cbmpy/tree/0.8.8.1","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067027,https://github.com/IMMM-SFA/khan-etal_2023_im3gcamusa/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067028,https://github.com/IMMM-SFA/khan-etal_2023_im3gcamusa/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067030,https://docs.conda.io/en/latest/miniconda.html,metadata.description
10.5281/zenodo.10067031,https://docs.conda.io/en/latest/miniconda.html,metadata.description
10.5281/zenodo.10067032,https://gmd.copernicus.org/articles/16/2371/2023/,metadata.description
10.5281/zenodo.10067033,https://gmd.copernicus.org/articles/16/2371/2023/,metadata.description
10.5281/zenodo.10067047,"https://docs.google.com/forms/d/e/1FAIpQLSem5e3YBTX0n15X4nYTEd7hRsnOch8ArCy-KOPjVXEm8Evrig/viewform&nbsp;, https://docs.google.com/forms/d/e/1FAIpQLSe-t7faBICZWWP746cxH1knCGO8jnDsCsZPz0qXP-2LUdzhOQ/viewform&nbsp;","metadata.description, metadata.description"
10.5281/zenodo.10067063,"https://docs.google.com/forms/d/e/1FAIpQLSem5e3YBTX0n15X4nYTEd7hRsnOch8ArCy-KOPjVXEm8Evrig/viewform, https://docs.google.com/forms/d/e/1FAIpQLSe-t7faBICZWWP746cxH1knCGO8jnDsCsZPz0qXP-2LUdzhOQ/viewform, https://cran.rstudio.com/, https://posit.co/download/rstudio-desktop/","metadata.description, metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10067064,"https://docs.google.com/forms/d/e/1FAIpQLSem5e3YBTX0n15X4nYTEd7hRsnOch8ArCy-KOPjVXEm8Evrig/viewform, https://docs.google.com/forms/d/e/1FAIpQLSe-t7faBICZWWP746cxH1knCGO8jnDsCsZPz0qXP-2LUdzhOQ/viewform, https://cran.rstudio.com/, https://posit.co/download/rstudio-desktop/","metadata.description, metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10067083,"https://github.com/sequana/versionix/pull/10, https://github.com/sequana/versionix/pull/11, https://github.com/sequana/versionix/compare/v0.2.1...v0.2.2, https://github.com/sequana/versionix/tree/v0.2.2","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067086,https://github.com/flevet/PoCA/tree/0.9.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067087,"https://github.com/APN-Pucky/pyfeyn2/compare/2.3.8...2.3.9, https://github.com/APN-Pucky/pyfeyn2/tree/2.3.9","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067108,https://github.com/imoneoi/openchat/tree/3.5.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067111,"https://github.com/diku-dk/futhark/pull/2039, https://github.com/diku-dk/futhark/tree/nightly","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067112,"https://github.com/information-artifact-ontology/ontology-metadata/pull/156, https://github.com/information-artifact-ontology/ontology-metadata/pull/159, https://github.com/information-artifact-ontology/ontology-metadata/pull/158, https://github.com/information-artifact-ontology/ontology-metadata/pull/160, https://github.com/information-artifact-ontology/ontology-metadata/pull/161, https://github.com/information-artifact-ontology/ontology-metadata/compare/v2023-10-12...v2023-11-02, https://github.com/information-artifact-ontology/ontology-metadata/tree/v2023-11-02","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067113,https://github.com/kmblincow/GSBMovement_MS/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067114,https://github.com/medialab/minet/tree/1.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067115,"https://github.com/APN-Pucky/pyfeyn2/compare/2.3.9...2.3.10, https://github.com/APN-Pucky/pyfeyn2/tree/2.3.10","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067116,"https://github.com/jamespeapen/ceas/tree/1.3.0, https://github.com/jamespeapen/ceas","metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10067117,https://github.com/jamespeapen/ceas/tree/0.0.9-beta,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067118,https://github.com/BiologyTools/BioImager/tree/Release-3.3.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067119,"https://github.com/tum-gis/sddi-ckan-k8s/blob/main/CHANGELOG.md, https://github.com/tum-gis/sddi-ckan-k8s/tree/sddi-ckan-2.0.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067134,https://github.com/G2Lab/PrecisionChain.,metadata.description
10.5281/zenodo.10067135,https://github.com/G2Lab/PrecisionChain.,metadata.description
10.5281/zenodo.1006715,https://github.com/rocker-org/rocker-paper/tree/preprint,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067152,https://github.com/f0uriest/interpax/tree/v0.2.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067153,https://github.com/crmcclain/MOBS_OPEN/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067154,https://github.com/crmcclain/MOBS_OPEN/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067159,https://github.com/medialab/minet/tree/1.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006716,https://github.com/rocker-org/rocker-paper/tree/preprint,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067162,https://github.com/jdiazc9/env_global_epist/tree/final,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067163,https://github.com/jdiazc9/env_global_epist/tree/final,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067194,"https://open.win.ox.ac.uk/pages/ndcn0236/mcmrsimulator.jl/stable, https://open.win.ox.ac.uk/pages/ndcn0236/mcmrsimulator.jl/stable","metadata.description, metadata.description"
10.5281/zenodo.10067196,https://github.com/jonathansn2020/DatosEstadisticos/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067197,https://github.com/jonathansn2020/DatosEstadisticos/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067199,https://github.com/ArantzazuSanAgustin/Memory_TMS_Games/tree/MemoryTMSGames,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067200,https://github.com/ArantzazuSanAgustin/Memory_TMS_Games/tree/MemoryTMSGames,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067201,https://github.com/hhillman231/Dissociable_Codes_in_MWM/tree/v.05,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067202,https://github.com/hhillman231/Dissociable_Codes_in_MWM/tree/v1.04,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067203,https://github.com/hlg211/Arctic_OceanSoda-/tree/arctic_oceansoda,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067204,https://github.com/hlg211/Arctic_OceanSoda-/tree/arctic_oceansoda,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067206,"https://github.com/CFIA-NCFAD/nf-test-datasets/blob/nf-flu/samplesheet/samplesheet_test_nanopore_influenza.csv, https://github.com/CFIA-NCFAD/nf-flu/tree/3.3.6","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1006722,https://github.com/pr-omethe-us/PyKED/tree/v0.3.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067223,https://ror.org/035a68863,metadata.notes
10.5281/zenodo.10067224,https://ror.org/035a68863,metadata.notes
10.5281/zenodo.10067227,https://github.com/chaichontat/samui/tree/v1.0.0-next.47,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067229,https://github.com/dsethz/PairViewer/tree/1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006723,https://github.com/naught101/empirical_lsm/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067230,https://github.com/dsethz/PairViewer/tree/0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067231,"https://github.com/tpapp/SpectralKit.jl/compare/v0.13.0...v0.14.0, https://github.com/tpapp/SpectralKit.jl/tree/v0.14.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067232,https://github.com/jonathansn2020/DatosPrueba/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067233,https://github.com/jonathansn2020/DatosPrueba/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006724,https://github.com/alightner/framingdata2017/tree/v1.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006725,https://github.com/alightner/dataAMT2017/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067259,https://github.com/dsethz/PairViewer/tree/1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006726,https://github.com/alightner/dataAMT2017/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067260,"https://github.com/rdmorganiser/rdmo/compare/2.0.1...2.0.2, https://github.com/rdmorganiser/rdmo/tree/2.0.2","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067265,https://github.com/IBM/ibm-materials-notebook/tree/v0.1.8,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006727,https://github.com/UnixJunkie/consent/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067270,"https://github.com/yt-project/unyt/pull/461, https://github.com/yt-project/unyt/pull/466, https://github.com/yt-project/unyt/pull/463, https://github.com/yt-project/unyt/pull/426, https://github.com/yt-project/unyt/pull/464, https://github.com/yt-project/unyt/pull/467, https://github.com/yt-project/unyt/pull/468, https://github.com/yt-project/unyt/compare/v3.0.0...v3.0.1, https://github.com/yt-project/unyt/tree/v3.0.1","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1006728,https://github.com/UnixJunkie/consent/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006729,https://github.com/alightner/RSOS_RR_framing/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067299,https://github.com/NASA-PDS/registry/tree/v1.4.0-dev,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006730,https://github.com/alightner/RSOS_RR_framing/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006731,https://github.com/mlund/decaarginine/tree/1.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067325,https://github.com/emwilcox-dri/NASA-MEaSUREs-deep-clouds/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067326,https://github.com/emwilcox-dri/NASA-MEaSUREs-deep-clouds/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067327,"https://github.com/cylc/cylc-flow/blob/master/CHANGES.md, https://github.com/cylc/cylc-flow/tree/8.2.3","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067328,https://github.com/ricolab/TAD_Evolution/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067329,https://github.com/ricolab/TAD_Evolution/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067334,https://github.com/tam724/pnepma/tree/v0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067335,https://github.com/tam724/pnepma/tree/v0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067363,https://github.com/mdh5169/SLOSH-Modeling/tree/v1.10,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067364,https://github.com/mdh5169/SLOSH-Modeling/tree/v1.0.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067365,https://github.com/sdss/tree/tree/4.0.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067366,"https://github.com/pyomeca/biorbd/pull/333, https://github.com/pyomeca/biorbd/pull/335, https://github.com/pyomeca/biorbd/pull/337, https://github.com/pyomeca/biorbd/compare/Release_1.10.0...Release_1.10.1, https://github.com/pyomeca/biorbd/tree/Release_1.10.1","metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067373,https://github.com/EveCharbie/AnthropoImpactOnTech/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067374,https://github.com/EveCharbie/AnthropoImpactOnTech/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067375,https://github.com/liamrevell/Revell.phytools-v2/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067376,https://github.com/liamrevell/Revell.phytools-v2/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067379,"https://gitlab.com/control-system-tools/coni, https://gitlab.com/control-system-tools/coni.","metadata.related_identifiers[0].identifier, metadata.notes"
10.5281/zenodo.1006738,https://github.com/jdedecca/OGEM-v2.0/tree/v2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1006739,https://github.com/jdedecca/OGEM-v2.0/tree/v2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067423,https://github.com/ealvarez-s/setup_BFM1D_CDOM/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067424,https://github.com/ealvarez-s/setup_BFM1D_CDOM/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067429,"https://github.com/bigbio/quantms/pull/275, https://github.com/bigbio/quantms/pull/275, https://github.com/bigbio/quantms/pull/275, https://github.com/bigbio/quantms/pull/300, https://github.com/bigbio/quantms/pull/279, https://github.com/nf-core/quantms/pull/122, https://github.com/bigbio/quantms/pull/314, https://github.com/bigbio/quantms/pull/308, https://github.com/bigbio/quantms/pull/316, https://github.com/bigbio/quantms/pull/293, https://github.com/bigbio/quantms/pull/279, https://github.com/bigbio/quantms/pull/265, https://github.com/bigbio/quantms/pull/260, https://github.com/bigbio/quantms/pull/257, https://github.com/nf-core/quantms/pull/100, https://github.com/nf-core/quantms/pull/108, https://github.com/nf-core/quantms/pull/103, https://github.com/nf-core/quantms/pull/121, https://github.com/nf-core/quantms/pull/124, https://github.com/nf-core/quantms/pull/125, https://github.com/nf-core/quantms/pull/126, https://github.com/nf-core/quantms/pull/127, https://github.com/nf-core/quantms/pull/128, https://github.com/nf-core/quantms/pull/129, https://github.com/nf-core/quantms/pull/131, https://github.com/nf-core/quantms/pull/120, https://github.com/nf-core/quantms/compare/1.1.1...1.2.0, https://github.com/nf-core/quantms/tree/1.2.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067441,https://github.com/X-lab-3D/PANDORA/blob/master/README.md,metadata.description
10.5281/zenodo.10067461,https://github.com/UWGlaciology/CommunityFirnModel/tree/v2.3.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067462,https://github.com/FlorianKleemiss/NoSpherA2/tree/NoSpherA2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067463,https://github.com/FlorianKleemiss/NoSpherA2/tree/NoSpherA2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067464,https://github.com/medialab/minet/tree/1.1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067467,https://github.com/PerseusDL/canonical-latinLit/tree/0.0.6736696957,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067468,"https://github.com/ap--/python-seabreeze/pull/210, https://github.com/ap--/python-seabreeze/pull/212, https://github.com/ap--/python-seabreeze/pull/219, https://github.com/ap--/python-seabreeze/pull/220, https://github.com/ap--/python-seabreeze/compare/v2.4.0...v2.5.0, https://github.com/ap--/python-seabreeze/tree/v2.5.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067470,https://github.com/ealvarez-s/results_bfm_CDOM/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067471,"https://github.com/kdm9/blindschleiche/compare/0.2.1...0.2.2, https://github.com/kdm9/blindschleiche/tree/0.2.2","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067472,"https://github.com/handley-lab/anesthetic/pull/328, https://github.com/handley-lab/anesthetic/compare/v2.4.2...v2.5.0, https://github.com/handley-lab/anesthetic/tree/v2.5.0","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067478,https://github.com/YeYuanFrancis/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067479,https://github.com/YeYuanFrancis/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067488,https://github.com/Sarthak-Katyal/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067489,https://github.com/Sarthak-Katyal/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067498,https://github.com/JacquelinLai/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067499,https://github.com/JacquelinLai/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067500,https://github.com/mkelley/pycometsuite/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067501,https://github.com/mkelley/pycometsuite/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067502,https://github.com/gplepage/gvar/tree/v12.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067503,https://github.com/gillianmeeks/probeSNPffer/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067504,https://github.com/gillianmeeks/probeSNPffer/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067505,https://github.com/hpc-science/mc_on_accelerators/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067506,https://github.com/hpc-science/mc_on_accelerators/tree/v1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067516,https://github.com/dwen2021/is477-fall2023/blob/main/README.md○,metadata.references[0]
10.5281/zenodo.10067517,https://github.com/dwen2021/is477-fall2023/blob/main/README.md○,metadata.references[0]
10.5281/zenodo.10067518,https://github.com/a0ybig/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067519,https://github.com/a0ybig/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067520,"https://github.com/Twals3/is477-fall2023#3-overview---b-the-overall-goal-of-this-project-is-to-reconstruct-the-a-superset-of-the-uci-adult-dataset-and-reveal-idiosyncrasies-that-limit-its-external-validity-their-method-is-creating-multiple-datasets-derived-from-the-us-census-surveys-that-expands-the-ecosystem-of-data-on-fair-machine-learning-research-using-varied-data-from-all-us-states-across-multiple-years-the-purpose-of-the-project-is-to-inform-ongoing-debates-and-challenge-existing-narratives-by-highlighting-trade-offs-between-fairness-criteria-and-performance-of-algorithmic-interventions-one-of-the-biggest-limitations-includes-the-inadiquacy-of-data-that-is-not-trained-for-state-by-state-modeling-rather-than-the-us-as-a-whole-another-is-the-arbitrary-cutoff-number-of-50000-us-that-is-used, https://github.com/Twals3/is477-fall2023","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067521,"https://github.com/Twals3/is477-fall2023#3-overview---b-the-overall-goal-of-this-project-is-to-reconstruct-the-a-superset-of-the-uci-adult-dataset-and-reveal-idiosyncrasies-that-limit-its-external-validity-their-method-is-creating-multiple-datasets-derived-from-the-us-census-surveys-that-expands-the-ecosystem-of-data-on-fair-machine-learning-research-using-varied-data-from-all-us-states-across-multiple-years-the-purpose-of-the-project-is-to-inform-ongoing-debates-and-challenge-existing-narratives-by-highlighting-trade-offs-between-fairness-criteria-and-performance-of-algorithmic-interventions-one-of-the-biggest-limitations-includes-the-inadiquacy-of-data-that-is-not-trained-for-state-by-state-modeling-rather-than-the-us-as-a-whole-another-is-the-arbitrary-cutoff-number-of-50000-us-that-is-used, https://github.com/Twals3/is477-fall2023","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067546,https://github.com/JoshSorkin29/is477-fall2023/releases/tag/Assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067547,https://github.com/JoshSorkin29/is477-fall2023/releases/tag/Assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067548,https://github.com/noraduffyy/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067549,https://github.com/noraduffyy/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067551,"https://github.com/HadleyUIUC/is477-fall2023#reproduction-of-retiring-adult---new-data-sets-for-fair-machine-learning-is477, https://github.com/HadleyUIUC/is477-fall2023#overview, https://github.com/HadleyUIUC/is477-fall2023#reproducing, https://github.com/HadleyUIUC/is477-fall2023, https://github.com/HadleyUIUC/is477-fall2023, https://github.com/HadleyUIUC/is477-fall2023#analysis, https://github.com/HadleyUIUC/is477-fall2023#data-availability, https://github.com/socialfoundations/folktables, https://github.com/socialfoundations/folktables, https://github.com/socialfoundations/folktables/blob/main/adult_reconstruction.csv, https://github.com/socialfoundations/folktables/blob/main/adult_reconstruction.csv, https://github.com/HadleyUIUC/is477-fall2023#software-license, https://github.com/HadleyUIUC/is477-fall2023#data-license, https://github.com/HadleyUIUC/is477-fall2023/releases/tag/assignment-1","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067552,"https://github.com/HadleyUIUC/is477-fall2023#reproduction-of-retiring-adult---new-data-sets-for-fair-machine-learning-is477, https://github.com/HadleyUIUC/is477-fall2023#overview, https://github.com/HadleyUIUC/is477-fall2023#reproducing, https://github.com/HadleyUIUC/is477-fall2023, https://github.com/HadleyUIUC/is477-fall2023, https://github.com/HadleyUIUC/is477-fall2023#analysis, https://github.com/HadleyUIUC/is477-fall2023#data-availability, https://github.com/socialfoundations/folktables, https://github.com/socialfoundations/folktables, https://github.com/socialfoundations/folktables/blob/main/adult_reconstruction.csv, https://github.com/socialfoundations/folktables/blob/main/adult_reconstruction.csv, https://github.com/HadleyUIUC/is477-fall2023#software-license, https://github.com/HadleyUIUC/is477-fall2023#data-license, https://github.com/HadleyUIUC/is477-fall2023/releases/tag/assignment-1","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10067556,https://github.com/1768485427/IS477-fall2023/releases/tag/Assignment-01,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067557,https://github.com/1768485427/IS477-fall2023/releases/tag/Assignment-01,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067559,https://github.com/jihyeon914/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10067560,https://github.com/jihyeon914/is477-fall2023/releases/tag/assignment-1,metadata.related_identifiers[0].identifier
