doi,urls,positions
10.5281/zenodo.10120167,"https://github.com/unum-cloud/usearch/compare/v2.8.11...v2.8.12, https://github.com/unum-cloud/usearch/commit/494b9f046cab632e573c50ad5e4fe2dd51579364, https://github.com/unum-cloud/usearch/issues/307, https://github.com/unum-cloud/usearch/commit/63d8027ffce9db7499abcf9d04514a944f81952d, https://github.com/unum-cloud/usearch/issues/306, https://github.com/unum-cloud/usearch/commit/9eaa10d9790d0f809357210d2deffe57a4ac1d2e, https://github.com/unum-cloud/usearch/commit/25dc6fcdeb5f8c8561f1f8c3e51f13b6be8256c4, https://github.com/unum-cloud/usearch/commit/8a77b3e28d96add165e9436483b8dab7f54b917b, https://github.com/unum-cloud/usearch/issues/311, https://github.com/unum-cloud/usearch/commit/25899790a6cd3e7ca540d9f6f8764c659081aaa3, https://github.com/unum-cloud/usearch/issues/308, https://github.com/unum-cloud/usearch/commit/6a5e00946441db20fc17f5850ecb0243add80c57, https://github.com/unum-cloud/usearch/issues/309, https://github.com/unum-cloud/usearch/commit/7d17eabdb97754a6d4cb56ce7739ae9ab77f363a, https://github.com/unum-cloud/usearch/tree/v2.8.12","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120168,https://github.com/filips123/GimVicUrnik/tree/v2.3.9,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120169,"https://github.com/recap-utr/arguebuf-python/compare/v2.4.0...v2.5.0, https://github.com/recap-utr/arguebuf-python/commit/0add380c998fa5a3f8ac9b33511c3e11582df554, https://github.com/recap-utr/arguebuf-python/commit/8660747c13e0f4ff524c58ccb435c1e3db01a5cf, https://github.com/recap-utr/arguebuf-python/tree/v2.5.0","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120206,"https://github.com/mEpiLab, https://github.com/renatamuy/hotspots/tree/published","metadata.creators[0].affiliation, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120236,"https://github.com/cancervariants/gene-normalization/pull/230, https://github.com/cancervariants/gene-normalization/compare/v0.1.38...v0.1.39, https://github.com/cancervariants/gene-normalization/tree/v0.1.39","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120284,"https://github.com/pyomeca/biorbd/pull/338, https://github.com/pyomeca/biorbd/compare/Release_1.10.1...Release_1.10.2, https://github.com/pyomeca/biorbd/tree/Release_1.10.2","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120313,"https://github.com/spacetelescope/acstools/pull/183, https://github.com/spacetelescope/acstools/pull/186, https://github.com/spacetelescope/acstools/compare/3.6.1...3.7.0, https://github.com/spacetelescope/acstools/tree/3.7.0","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120319,"https://github.com/mit-ll/spacegym-kspdg/blob/main/CHANGELOG.md, https://github.com/mit-ll/spacegym-kspdg/compare/v0.2.0...v0.3.0, https://github.com/mit-ll/spacegym-kspdg/tree/v0.3.0","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120445,https://github.com/vbr-calc/pyVBRc/tree/v0.3.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120446,https://github.com/vbr-calc/pyVBRc/tree/v0.3.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120457,https://github.com/lukepilling/lukesRlib/tree/v0.2.6,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120468,https://github.com/blechta/quasioptimal-dg-p-laplace/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120540,https://github.com/wagnerde/scTools-py/tree/v2023.11.13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120572,https://github.com/miurahr/aqtinstall/tree/v3.1.10,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120619,https://github.com/hannorein/rebound/tree/4.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120624,https://github.com/E-Sh4rk/Prototype/tree/v1.0.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120706,https://github.com/materialsproject/reaction-network/tree/v8.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120719,"https://github.com/spacetelescope/acstools/compare/3.6.1...3.7.0, https://github.com/spacetelescope/acstools/tree/3.7.0","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120732,"https://github.com/cthoyt/curies/compare/v0.7.1...v0.7.2, https://github.com/cthoyt/curies/tree/v0.7.2","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120733,"https://github.com/cthoyt/curies/pull/92, https://github.com/cthoyt/curies/compare/v0.7.2...v0.7.3, https://github.com/cthoyt/curies/tree/v0.7.3","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120747,https://github.com/hannorein/rebound/tree/4.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120762,https://github.com/UNGlobalPulse/UNGP-settlement-modelling/tree/v2.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120763,https://github.com/UNGlobalPulse/UNGP-settlement-modelling/tree/v2.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120770,https://github.com/molpopgen/fwdpy11/tree/v0.21.4,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012086,"https://github.com/kizniche/mycodo/issues/296, https://github.com/kizniche/Mycodo/tree/v5.2.5","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10120893,https://github.com/EcoJulia/Diversity.jl,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120972,https://github.com/MazamaScience/MazamaCoreUtils/tree/0.5.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120990,https://github.com/MazamaScience/MazamaCoreUtils/tree/0.5.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10120991,https://github.com/dapperstats/salvage/tree/2023-11-14_00-13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121008,"https://github.com/ronisbr/PrettyTables.jl/compare/v2.2.8...v2.3.0, https://github.com/JuliaLang/PrecompileTools.jl, https://github.com/ronisbr/PrettyTables.jl/tree/v2.3.0","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10121011,"https://github.com/AP6YC/Rocketeer.jl/compare/v0.1.1...v0.1.2, https://github.com/AP6YC/Rocketeer.jl/tree/v0.1.2","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10121018,https://github.com/gnudatalanguage/gdl/tree/weekly-release,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121021,https://github.com/hannorein/rebound/tree/4.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121057,https://github.com/GillesSanMartin/CVrefDB/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121058,https://github.com/GillesSanMartin/CVrefDB/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121061,https://github.com/molssi-seamm/seamm/tree/2023.11.13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121112,https://github.com/rootchang/PENCIL_reusability_report/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121113,https://github.com/rootchang/PENCIL_reusability_report/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121162,"https://github.com/arq5x/bedtools2), https://github.com/numpy/numpy), https://github.com/pandas-dev/pandas), https://github.com/madler/pigz), https://github.com/samtools/samtools), https://github.com/lh3/seqtk), https://github.com/ncbi/sra-tools), https://github.com/ncbi/ncbi-vdb), https://github.com/theosanderson/taxonium/tree/master/taxoniumtools), https://github.com/ncbi/sra-tools/issues/714), https://dockstore.org/workflows/github.com/aofarrel/SRANWRP/pull_FASTQs_from_SRA_by_run:v1.1.16, https://dockstore.org/api/ga4gh/trs/v2/tools/%23workflow%2Fgithub.com%2Faofarrel%2FSRANWRP%2Fpull_FASTQs_from_SRA_by_run/versions/v1.1.16/PLAIN-WDL/descriptor/pull_paired_FASTQ_by_run_accession.wdl","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[1].identifier, metadata.related_identifiers[2].identifier"
10.5281/zenodo.10121163,"https://github.com/arq5x/bedtools2), https://github.com/numpy/numpy), https://github.com/pandas-dev/pandas), https://github.com/madler/pigz), https://github.com/samtools/samtools), https://github.com/lh3/seqtk), https://github.com/ncbi/sra-tools), https://github.com/ncbi/ncbi-vdb), https://github.com/theosanderson/taxonium/tree/master/taxoniumtools), https://github.com/ncbi/sra-tools/issues/714), https://dockstore.org/workflows/github.com/aofarrel/SRANWRP/pull_FASTQs_from_SRA_by_run:v1.1.16, https://dockstore.org/api/ga4gh/trs/v2/tools/%23workflow%2Fgithub.com%2Faofarrel%2FSRANWRP%2Fpull_FASTQs_from_SRA_by_run/versions/v1.1.16/PLAIN-WDL/descriptor/pull_paired_FASTQ_by_run_accession.wdl","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[1].identifier, metadata.related_identifiers[2].identifier"
10.5281/zenodo.10121320,"https://github.com/arq5x/bedtools2), https://github.com/numpy/numpy), https://github.com/pandas-dev/pandas), https://github.com/madler/pigz), https://github.com/samtools/samtools), https://github.com/lh3/seqtk), https://github.com/ncbi/sra-tools), https://github.com/ncbi/ncbi-vdb), https://github.com/theosanderson/taxonium/tree/master/taxoniumtools), https://github.com/ncbi/sra-tools/issues/714), https://dockstore.org/workflows/github.com/aofarrel/SRANWRP/pull_FASTQs_from_SRA_by_run:v1.1.16, https://dockstore.org/api/ga4gh/trs/v2/tools/%23workflow%2Fgithub.com%2Faofarrel%2FSRANWRP%2Fpull_FASTQs_from_SRA_by_run/versions/v1.1.16/PLAIN-WDL/descriptor/pull_paired_FASTQ_by_run_accession.wdl","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[1].identifier, metadata.related_identifiers[2].identifier"
10.5281/zenodo.10121321,"https://github.com/arq5x/bedtools2), https://github.com/numpy/numpy), https://github.com/pandas-dev/pandas), https://github.com/madler/pigz), https://github.com/samtools/samtools), https://github.com/lh3/seqtk), https://github.com/ncbi/sra-tools), https://github.com/ncbi/ncbi-vdb), https://github.com/theosanderson/taxonium/tree/master/taxoniumtools), https://github.com/ncbi/sra-tools/issues/714), https://dockstore.org/workflows/github.com/aofarrel/SRANWRP/pull_FASTQs_from_SRA_by_run:v1.1.16, https://dockstore.org/api/ga4gh/trs/v2/tools/%23workflow%2Fgithub.com%2Faofarrel%2FSRANWRP%2Fpull_FASTQs_from_SRA_by_run/versions/v1.1.16/PLAIN-WDL/descriptor/pull_paired_FASTQ_by_run_accession.wdl","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[1].identifier, metadata.related_identifiers[2].identifier"
10.5281/zenodo.10121392,https://github.com/MosquitoAlert/Data/tree/v1.318.2023,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121529,https://github.com/ipplol/SCVT01E/tree/DOI,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121530,https://github.com/ipplol/SCVT01E/tree/DOI,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121541,https://github.com/cgohlke/ptufile/tree/v2023.11.13,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121556,https://github.com/suresh24101991/ASCE_supplementary_data/tree/0.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121557,https://github.com/suresh24101991/ASCE_supplementary_data/tree/0.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121562,https://github.com/tyronechen/genomenlp,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121563,https://github.com/tyronechen/genomenlp,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121568,https://github.com/mrbuche/flavio/tree/v0.3.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121575,https://github.com/soilnerd/lavallee-dom-micro-drought/tree/final,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121576,https://github.com/soilnerd/lavallee-dom-micro-drought/tree/final,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121579,"https://github.com/Mosquito-Alert/sampling_effort_data, https://github.com/Mosquito-Alert/sampling_effort_data/tree/v2023.11.14","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10121584,https://github.com/suresh24101991/ASCE_supplementary_data/tree/0.1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121666,https://github.com/ah-dinh/Sh22_SI/tree/20231113,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121689,https://github.com/evangowan/paleo_sea_level/tree/V2.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012175,https://github.com/cerebis/antarctic_ha/tree/0.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.10121765,https://github.com/BrainStOrmics/Spaco/tree/v0.2.0-beta,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012188,https://github.com/inventionate/Synthesise/tree/v3.2.6,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122,https://github.com/0x1fff/ehits-to-vmd/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122017,https://github.com/briandfoy/business-isbn-data/tree/release-20231114.001,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122190,https://github.com/NLESC-JCER/QMCTorch/tree/v0.3.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122308,https://github.com/mlund/SI-caffeine-surface-area,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122309,https://github.com/mlund/SI-caffeine-surface-area,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122364,https://github.com/johnpatramanis/Proteomic_Pipeline/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122365,https://github.com/johnpatramanis/Proteomic_Pipeline/tree/v1.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122403,https://github.com/RemieJanssen/PhyloX/tree/v1.1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122404,https://github.com/RemieJanssen/PhyloX/tree/v0.0.6,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122428,https://github.com/Clinical-Genomics/cgbeacon2/tree/v4.5.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122491,https://github.com/ampel-leipzig/sbcmodel/tree/1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122492,https://github.com/ampel-leipzig/sbcmodel/tree/1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122614,"https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/, https://www.wxpython.org/, https://git.fmrib.ox.ac.uk/fsl/fsleyes/fsleyes/, https://git.fmrib.ox.ac.uk/fsl/fsleyes/fsleyes/","metadata.description, metadata.description, metadata.description, metadata.description"
10.5281/zenodo.10122637,https://github.com/vantage6/vantage6/tree/version/4.1.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012274,https://github.com/Parallel-in-Time/pyParareal/tree/v2.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10122787,"https://github.com/lrnv/Copulas.jl/compare/v0.1.16...v0.1.17, https://github.com/lrnv/Copulas.jl/tree/v0.1.17","metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10122937,"https://toolchain-labs.com/projects/kleef.html, https://toolchain-labs.com/projects/kleef.html","metadata.description, metadata.description"
10.5281/zenodo.1012305,https://github.com/rougier/spatial-computation/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012306,https://github.com/rougier/spatial-computation/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123108,"https://github.com/Australian-Imaging-Service/xnat4tests/pull/16, https://github.com/Australian-Imaging-Service/xnat4tests/pull/16, https://github.com/Australian-Imaging-Service/xnat4tests/compare/v0.3.9...v0.3.10, https://github.com/Australian-Imaging-Service/xnat4tests/tree/v0.3.10","metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10123123,https://github.com/ewanbarr/NGC1851E_Additional_Materials/tree/v1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123176,"https://github.com/munechika-koyo/cherab_inversion/pull/1, https://github.com/munechika-koyo/cherab_inversion/pull/2, https://github.com/munechika-koyo/cherab_inversion/pull/3, https://github.com/munechika-koyo/cherab_inversion/pull/4, https://github.com/munechika-koyo/cherab_inversion/pull/1, https://github.com/munechika-koyo/cherab_inversion/compare/v0.1.dev0...v0.1, https://github.com/munechika-koyo/cherab_inversion/tree/v0.1","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1012327,https://github.com/RWunderlich/resampleOcc/tree/0.9.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012328,https://github.com/RWunderlich/resampleOcc/tree/0.9.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123323,https://github.com/scverse/rapids_singlecell/tree/v0.9.3,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012337,https://github.com/WMD-group/Spiro-OMeTAD-analogues/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012338,https://github.com/WMD-group/Spiro-OMeTAD-analogues/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012339,https://github.com/xieguigang/sciBASIC/tree/v0.9-beta,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012342,https://github.com/tholden/dynareOBC/tree/v2.70.1608,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012345,https://github.com/Skauvold/DA-GPM/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012346,https://github.com/Skauvold/DA-GPM/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123464,"https://toolchain-labs.com/projects/kleef.html, https://toolchain-labs.com/projects/kleef.html","metadata.description, metadata.description"
10.5281/zenodo.10123515,https://github.com/bmaitner/R_citations/tree/v1.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123526,"https://github.com/arunkp1986/Prosper.git, https://github.com/arunkp1986/Prosper.git","metadata.description, metadata.description"
10.5281/zenodo.10123527,"https://github.com/arunkp1986/Prosper.git, https://github.com/arunkp1986/Prosper.git","metadata.description, metadata.description"
10.5281/zenodo.10123547,https://github.com/hibernator11/hdh-cafe-con-2023/tree/v3.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123554,"https://github.com/iterative/dvc/pull/10078, https://github.com/iterative/dvc/pull/10090, https://github.com/iterative/dvc/pull/10035, https://github.com/iterative/dvc/pull/10088, https://github.com/iterative/dvc/pull/10044, https://github.com/iterative/dvc/pull/10061, https://github.com/iterative/dvc/pull/10032, https://github.com/iterative/dvc/pull/10066, https://github.com/iterative/dvc/compare/3.28.0...3.29.0, https://github.com/iterative/dvc/tree/3.29.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10123555,https://github.com/ImagingDataCommons/idc-radiomics-reproducibility/tree/latest,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123560,https://github.com/inquisitor101/VCP3D_Open/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123561,https://github.com/inquisitor101/VCP3D_Open/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123566,https://github.com/hibernator11/hdh-compartir-pantalla-2023/tree/v3.2,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012361,https://github.com/delparte/WCWAVE/tree/v1_CSIT,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012362,https://github.com/delparte/WCWAVE/tree/v1_CSIT,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123625,"https://github.com/zannads/lakeComo_forecast/tree/v1.0.0-definitive, https://github.com/zannads/MATLAB_IterativeInputSelection_with_Rtree-c.git, https://github.com/EILab-Polimi/LakeComo.git","metadata.related_identifiers[0].identifier, metadata.related_identifiers[1].identifier, metadata.related_identifiers[2].identifier"
10.5281/zenodo.10123769,"https://github.com/ArDoCo/Core/pull/293, https://github.com/ArDoCo/Core/pull/297, https://github.com/ArDoCo/Core/pull/296, https://github.com/ArDoCo/Core/pull/295, https://github.com/ArDoCo/Core/pull/294, https://github.com/ArDoCo/Core/compare/v0.29.0...v0.30.0, https://github.com/ArDoCo/Core/tree/v0.30.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10123772,"https://github.com/stweil/OSXvnc/pull/56, https://github.com/stweil/OSXvnc/compare/V5_3_1...V5.3.2, https://github.com/stweil/OSXvnc/tree/V5.3.2","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10123773,"https://github.com/stweil/OSXvnc/pull/56, https://github.com/stweil/OSXvnc/compare/V5_3_1...V5.3.2, https://github.com/stweil/OSXvnc/tree/V5.3.2","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10123774,"https://github.com/PowerGridModel/power-grid-model/pull/424, https://github.com/PowerGridModel/power-grid-model/compare/v1.6.25...v1.6.26, https://github.com/PowerGridModel/power-grid-model/tree/v1.6.26","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.1012383,https://github.com/newville/asteval/tree/0.9.9,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123898,https://github.com/ARUP-CAS/aiscr-webamcr/tree/v0.3.5z25,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012390,https://github.com/nevenjovanovic/aspasia/tree/v0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123905,https://github.com/DIAGNijmegen/pathology-hooknet-tls/tree/v0.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123906,https://github.com/DIAGNijmegen/pathology-hooknet-tls/tree/v0.0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012391,https://github.com/nevenjovanovic/aspasia/tree/v0.1,metadata.related_identifiers[0].identifier
10.5281/zenodo.10123985,"https://github.com/robbievanleeuwen/section-properties/tree/v3.2.0, https://github.com/robbievanleeuwen/section-properties","metadata.related_identifiers[0].identifier, metadata.custom.code:codeRepository"
10.5281/zenodo.10123996,"https://github.com/cthoyt/curies/pull/93., https://github.com/cthoyt/curies/compare/v0.7.3...v0.7.4, https://github.com/cthoyt/curies/tree/v0.7.4","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10124006,"https://github.com/handley-lab/anesthetic/pull/352, https://github.com/handley-lab/anesthetic/compare/v2.5.1...v2.5.2, https://github.com/handley-lab/anesthetic/tree/v2.5.2","metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10124116,https://github.com/zuoshifan/ska_sdc3a_pipeline/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10124117,https://github.com/zuoshifan/ska_sdc3a_pipeline/tree/v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10124167,https://github.com/johnmirts/GroinVaultTilingPatterns/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10124168,https://github.com/johnmirts/GroinVaultTilingPatterns/tree/1.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.1012417,https://github.com/akotlar/bystro/tree/beta10,metadata.related_identifiers[0].identifier
10.5281/zenodo.10124235,"https://github.com/nicrie/xeofs/issues/110, https://github.com/nicrie/xeofs/commit/314901ebd978290d56214219d7a87f5111f07775, https://github.com/nicrie/xeofs/issues/111, https://github.com/nicrie/xeofs/commit/ab6e3cced44f288c48905bda34e2e4e6d1b60dee, https://github.com/nicrie/xeofs/commit/6c4842e34d83aaa9dce06e41c32665a21611a928, https://github.com/nicrie/xeofs/tree/v2.1.0","metadata.description, metadata.description, metadata.description, metadata.description, metadata.description, metadata.related_identifiers[0].identifier"
10.5281/zenodo.10124273,https://github.com/AlexiaNomena/MIASA/tree/miasa.v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10124274,https://github.com/AlexiaNomena/MIASA/tree/miasa.v1.0.0,metadata.related_identifiers[0].identifier
10.5281/zenodo.10124311,"https://toolchain-labs.com/projects/kleef.html, https://toolchain-labs.com/projects/kleef.html","metadata.description, metadata.description"
